story,subject,roi,lag,r
merlin,sub-149,Frontal Pole,8,-0.042251947111587904
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",-3,0.37994912141258175
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",-2,0.37987388149604157
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",-1,0.3795522698644977
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",0,0.3796301134378445
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",1,0.3785902237500346
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",2,0.37765119090864696
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",3,0.3767042623671351
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",4,0.3758819427831448
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",5,0.37483082760613107
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",6,0.3739357031614319
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",7,0.3729577304799985
merlin,sub-149,"Temporal Fusiform Cortex, anterior division",8,0.37177672679679397
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",-3,0.08249670956803676
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",-2,0.08101957973743872
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",-1,0.07898785884334518
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",0,0.07802794057503545
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",1,0.07776258167626633
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",2,0.07748146560846109
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",3,0.07701161948251196
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",4,0.07642577290886582
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",5,0.07582395961231202
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",6,0.07517177380434403
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",7,0.07444802588193793
merlin,sub-149,"Temporal Fusiform Cortex, posterior division",8,0.0739668290356526
merlin,sub-149,"Parahippocampal Gyrus, anterior division",-3,0.05842025015230261
merlin,sub-149,"Parahippocampal Gyrus, anterior division",-2,0.0556235266081298
merlin,sub-149,"Parahippocampal Gyrus, anterior division",-1,0.052396509906872744
merlin,sub-149,"Parahippocampal Gyrus, anterior division",0,0.049189591621639564
merlin,sub-149,"Parahippocampal Gyrus, anterior division",1,0.04796134048785612
merlin,sub-149,"Parahippocampal Gyrus, anterior division",2,0.04669071178104023
merlin,sub-149,"Parahippocampal Gyrus, anterior division",3,0.045390491332453396
merlin,sub-149,"Parahippocampal Gyrus, anterior division",4,0.04403828878968856
merlin,sub-149,"Parahippocampal Gyrus, anterior division",5,0.04279259810919126
merlin,sub-149,"Parahippocampal Gyrus, anterior division",6,0.04141856780742335
merlin,sub-149,"Parahippocampal Gyrus, anterior division",7,0.040071894341064444
merlin,sub-149,"Parahippocampal Gyrus, anterior division",8,0.03896961712792195
merlin,sub-149,"Parahippocampal Gyrus, posterior division",-3,-0.03718335871988815
merlin,sub-149,"Parahippocampal Gyrus, posterior division",-2,-0.03632586770458744
merlin,sub-149,"Parahippocampal Gyrus, posterior division",-1,-0.0352935498298487
merlin,sub-149,"Parahippocampal Gyrus, posterior division",0,-0.03402282597111758
merlin,sub-149,"Parahippocampal Gyrus, posterior division",1,-0.030213597567513545
merlin,sub-149,"Parahippocampal Gyrus, posterior division",2,-0.026443503473673913
merlin,sub-149,"Parahippocampal Gyrus, posterior division",3,-0.022757362321279256
merlin,sub-149,"Parahippocampal Gyrus, posterior division",4,-0.019104892003653645
merlin,sub-149,"Parahippocampal Gyrus, posterior division",5,-0.015575644951021025
merlin,sub-149,"Parahippocampal Gyrus, posterior division",6,-0.01221975757259039
merlin,sub-149,"Parahippocampal Gyrus, posterior division",7,-0.00899459450763726
merlin,sub-149,"Parahippocampal Gyrus, posterior division",8,-0.005860980870488072
merlin,sub-149,"Cingulate Gyrus, anterior division",-3,0.005248580004747479
merlin,sub-149,"Cingulate Gyrus, anterior division",-2,0.0030042847911463666
merlin,sub-149,"Cingulate Gyrus, anterior division",-1,-1.0756644640969731e-05
merlin,sub-149,"Cingulate Gyrus, anterior division",0,-0.002518745549577029
merlin,sub-149,"Cingulate Gyrus, anterior division",1,-0.0038552720435092655
merlin,sub-149,"Cingulate Gyrus, anterior division",2,-0.005135648213088342
merlin,sub-149,"Cingulate Gyrus, anterior division",3,-0.006489245671506903
merlin,sub-149,"Cingulate Gyrus, anterior division",4,-0.007894948271591595
merlin,sub-149,"Cingulate Gyrus, anterior division",5,-0.009237130166835538
merlin,sub-149,"Cingulate Gyrus, anterior division",6,-0.010649156918214806
merlin,sub-149,"Cingulate Gyrus, anterior division",7,-0.01210972496853659
merlin,sub-149,"Cingulate Gyrus, anterior division",8,-0.013756254519986647
merlin,sub-149,"Cingulate Gyrus, posterior division",-3,0.013069113597740791
merlin,sub-149,"Cingulate Gyrus, posterior division",-2,0.011197700539818084
merlin,sub-149,"Cingulate Gyrus, posterior division",-1,0.00806948500963859
merlin,sub-149,"Cingulate Gyrus, posterior division",0,0.006156921436743207
merlin,sub-149,"Cingulate Gyrus, posterior division",1,0.0043820882412639785
merlin,sub-149,"Cingulate Gyrus, posterior division",2,0.0026945315749400227
merlin,sub-149,"Cingulate Gyrus, posterior division",3,0.00095524187875436
merlin,sub-149,"Cingulate Gyrus, posterior division",4,-0.0008560631664080668
merlin,sub-149,"Cingulate Gyrus, posterior division",5,-0.0026266664567802835
merlin,sub-149,"Cingulate Gyrus, posterior division",6,-0.004317459890281167
merlin,sub-149,"Cingulate Gyrus, posterior division",7,-0.006147103400022259
merlin,sub-149,"Cingulate Gyrus, posterior division",8,-0.008105377113298246
merlin,sub-150,"Superior Temporal Gyrus, anterior division",-3,-0.3978253303062471
merlin,sub-150,"Superior Temporal Gyrus, anterior division",-2,-0.3982581555350216
merlin,sub-150,"Superior Temporal Gyrus, anterior division",-1,-0.398362131330225
merlin,sub-150,"Superior Temporal Gyrus, anterior division",0,-0.39820198027752884
merlin,sub-150,"Superior Temporal Gyrus, anterior division",1,-0.3963769833513129
merlin,sub-150,"Superior Temporal Gyrus, anterior division",2,-0.3945141819993505
merlin,sub-150,"Superior Temporal Gyrus, anterior division",3,-0.39241236492491455
merlin,sub-150,"Superior Temporal Gyrus, anterior division",4,-0.39023756563181233
merlin,sub-150,"Superior Temporal Gyrus, anterior division",5,-0.387813169265362
merlin,sub-150,"Superior Temporal Gyrus, anterior division",6,-0.38533616143074
merlin,sub-150,"Superior Temporal Gyrus, anterior division",7,-0.3827224717498293
merlin,sub-150,"Superior Temporal Gyrus, anterior division",8,-0.38005700583167396
merlin,sub-150,"Superior Temporal Gyrus, posterior division",-3,-0.4194287711514092
merlin,sub-150,"Superior Temporal Gyrus, posterior division",-2,-0.42000220194026483
merlin,sub-150,"Superior Temporal Gyrus, posterior division",-1,-0.42017631107213477
merlin,sub-150,"Superior Temporal Gyrus, posterior division",0,-0.42033148370577866
merlin,sub-150,"Superior Temporal Gyrus, posterior division",1,-0.41936669622305545
merlin,sub-150,"Superior Temporal Gyrus, posterior division",2,-0.4183357915557269
merlin,sub-150,"Superior Temporal Gyrus, posterior division",3,-0.4169976411501029
merlin,sub-150,"Superior Temporal Gyrus, posterior division",4,-0.41562522451419837
merlin,sub-150,"Superior Temporal Gyrus, posterior division",5,-0.41397661198875335
merlin,sub-150,"Superior Temporal Gyrus, posterior division",6,-0.4122842857317586
merlin,sub-150,"Superior Temporal Gyrus, posterior division",7,-0.4103639269436797
merlin,sub-150,"Superior Temporal Gyrus, posterior division",8,-0.40839807117073257
merlin,sub-150,"Middle Temporal Gyrus, anterior division",-3,-0.3624354879569905
merlin,sub-150,"Middle Temporal Gyrus, anterior division",-2,-0.3620814944080065
merlin,sub-150,"Middle Temporal Gyrus, anterior division",-1,-0.361411309546615
merlin,sub-150,"Middle Temporal Gyrus, anterior division",0,-0.3605513394052199
merlin,sub-150,"Middle Temporal Gyrus, anterior division",1,-0.35779913106435934
merlin,sub-150,"Middle Temporal Gyrus, anterior division",2,-0.35494992530634095
merlin,sub-150,"Middle Temporal Gyrus, anterior division",3,-0.3519158119335702
merlin,sub-150,"Middle Temporal Gyrus, anterior division",4,-0.34881657923838655
merlin,sub-150,"Middle Temporal Gyrus, anterior division",5,-0.345547655992278
merlin,sub-150,"Middle Temporal Gyrus, anterior division",6,-0.3422271519924798
merlin,sub-150,"Middle Temporal Gyrus, anterior division",7,-0.33879815597710483
merlin,sub-150,"Middle Temporal Gyrus, anterior division",8,-0.33533271357529626
merlin,sub-150,"Middle Temporal Gyrus, posterior division",-3,-0.16897012839608058
merlin,sub-150,"Middle Temporal Gyrus, posterior division",-2,-0.17025378034089822
merlin,sub-150,"Middle Temporal Gyrus, posterior division",-1,-0.1711488050311039
merlin,sub-150,"Middle Temporal Gyrus, posterior division",0,-0.17185590496796904
merlin,sub-150,"Middle Temporal Gyrus, posterior division",1,-0.16863183211100155
merlin,sub-150,"Middle Temporal Gyrus, posterior division",2,-0.16530231215009517
merlin,sub-150,"Middle Temporal Gyrus, posterior division",3,-0.16195248045767893
merlin,sub-150,"Middle Temporal Gyrus, posterior division",4,-0.1585048469595551
merlin,sub-150,"Middle Temporal Gyrus, posterior division",5,-0.15516252117498452
merlin,sub-150,"Middle Temporal Gyrus, posterior division",6,-0.15171607149908622
merlin,sub-150,"Middle Temporal Gyrus, posterior division",7,-0.14841832484557532
merlin,sub-150,"Middle Temporal Gyrus, posterior division",8,-0.14513550092749508
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",-3,-0.20861462589881635
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",-2,-0.21031237776524242
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",-1,-0.21169540812440685
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",0,-0.2124459751107628
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",1,-0.2106699045564489
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",2,-0.20884838004006032
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",3,-0.20701824985621486
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",4,-0.2051089171812034
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",5,-0.20316529506892408
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",6,-0.20117333374066843
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",7,-0.1991124977266438
merlin,sub-150,"Inferior Frontal Gyrus, pars triangularis",8,-0.19723065549402186
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",-3,0.35829968613978574
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",-2,0.35805259854113825
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",-1,0.35735468074064203
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",0,0.35662948817845574
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",1,0.3547761661242925
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",2,0.35272613348593107
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",3,0.3504860336941801
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",4,0.3480751272648741
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",5,0.34550308278679454
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",6,0.3428074973590904
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",7,0.33997319382525293
merlin,sub-150,"Inferior Frontal Gyrus, pars opercularis",8,0.3370385752628502
merlin,sub-150,Angular Gyrus,-3,0.37460631492217294
merlin,sub-150,Angular Gyrus,-2,0.3722897791344433
merlin,sub-150,Angular Gyrus,-1,0.3699811405797031
merlin,sub-150,Angular Gyrus,0,0.36729275908002296
merlin,sub-150,Angular Gyrus,1,0.36362950495140206
merlin,sub-150,Angular Gyrus,2,0.35979429124353723
merlin,sub-150,Angular Gyrus,3,0.35593696308439127
merlin,sub-150,Angular Gyrus,4,0.35188662133503423
merlin,sub-150,Angular Gyrus,5,0.3478255600083111
merlin,sub-150,Angular Gyrus,6,0.34363051761413216
merlin,sub-150,Angular Gyrus,7,0.3394118191076593
merlin,sub-150,Angular Gyrus,8,0.3351264976007987
merlin,sub-150,"Supramarginal Gyrus, anterior division",-3,0.3486101508425008
merlin,sub-150,"Supramarginal Gyrus, anterior division",-2,0.3460971825379924
merlin,sub-150,"Supramarginal Gyrus, anterior division",-1,0.34389711705837955
merlin,sub-150,"Supramarginal Gyrus, anterior division",0,0.3419121223562964
merlin,sub-150,"Supramarginal Gyrus, anterior division",1,0.3390549224709861
merlin,sub-150,"Supramarginal Gyrus, anterior division",2,0.3360305064432993
merlin,sub-150,"Supramarginal Gyrus, anterior division",3,0.33284817121360655
merlin,sub-150,"Supramarginal Gyrus, anterior division",4,0.3295207926116332
merlin,sub-150,"Supramarginal Gyrus, anterior division",5,0.32608843814983657
merlin,sub-150,"Supramarginal Gyrus, anterior division",6,0.32254674279680706
merlin,sub-150,"Supramarginal Gyrus, anterior division",7,0.31894160983088926
merlin,sub-150,"Supramarginal Gyrus, anterior division",8,0.31528665967141317
merlin,sub-150,"Supramarginal Gyrus, posterior division",-3,0.3931911160847741
merlin,sub-150,"Supramarginal Gyrus, posterior division",-2,0.38998243530987997
merlin,sub-150,"Supramarginal Gyrus, posterior division",-1,0.387100166147914
merlin,sub-150,"Supramarginal Gyrus, posterior division",0,0.3841861478571148
merlin,sub-150,"Supramarginal Gyrus, posterior division",1,0.3807804712891371
merlin,sub-150,"Supramarginal Gyrus, posterior division",2,0.37720063771140533
merlin,sub-150,"Supramarginal Gyrus, posterior division",3,0.3735634688379026
merlin,sub-150,"Supramarginal Gyrus, posterior division",4,0.36971119457571067
merlin,sub-150,"Supramarginal Gyrus, posterior division",5,0.3658465560309928
merlin,sub-150,"Supramarginal Gyrus, posterior division",6,0.3618244022793589
merlin,sub-150,"Supramarginal Gyrus, posterior division",7,0.35777721149060293
merlin,sub-150,"Supramarginal Gyrus, posterior division",8,0.35364505180488404
merlin,sub-150,Frontal Pole,-3,-0.4095727187807218
merlin,sub-150,Frontal Pole,-2,-0.4110792687574434
merlin,sub-150,Frontal Pole,-1,-0.4121245406126991
merlin,sub-150,Frontal Pole,0,-0.4128926001095806
merlin,sub-150,Frontal Pole,1,-0.4119491842199995
merlin,sub-150,Frontal Pole,2,-0.4108663578279268
merlin,sub-150,Frontal Pole,3,-0.4095199109038019
merlin,sub-150,Frontal Pole,4,-0.4080107290626905
merlin,sub-150,Frontal Pole,5,-0.40618345675372514
merlin,sub-150,Frontal Pole,6,-0.4042381419467857
merlin,sub-150,Frontal Pole,7,-0.402077972243912
merlin,sub-150,Frontal Pole,8,-0.3997792879532438
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",-3,0.31152611715205036
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",-2,0.31368955939992643
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",-1,0.31481592518591
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",0,0.3165251904916701
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",1,0.3223660542043994
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",2,0.3280848685975791
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",3,0.333588430229265
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",4,0.33897586985024314
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",5,0.3441249013594694
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",6,0.34913040307361987
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",7,0.3539050517946858
merlin,sub-150,"Temporal Fusiform Cortex, anterior division",8,0.35853240525987234
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",-3,0.08761290369764603
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",-2,0.08622385811311224
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",-1,0.08492210748847773
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",0,0.08509528377221874
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",1,0.09051077002651264
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",2,0.0960514144756646
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",3,0.10170588740966906
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",4,0.10741017397131988
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",5,0.11305477698031086
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",6,0.11876015294200228
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",7,0.12436381606042912
merlin,sub-150,"Temporal Fusiform Cortex, posterior division",8,0.129947922680825
merlin,sub-150,"Parahippocampal Gyrus, anterior division",-3,0.2877956787624734
merlin,sub-150,"Parahippocampal Gyrus, anterior division",-2,0.28851598818788887
merlin,sub-150,"Parahippocampal Gyrus, anterior division",-1,0.28865195277659234
merlin,sub-150,"Parahippocampal Gyrus, anterior division",0,0.2892289448777311
merlin,sub-150,"Parahippocampal Gyrus, anterior division",1,0.2960919241246309
merlin,sub-150,"Parahippocampal Gyrus, anterior division",2,0.3028108739641089
merlin,sub-150,"Parahippocampal Gyrus, anterior division",3,0.309322378073233
merlin,sub-150,"Parahippocampal Gyrus, anterior division",4,0.31567941558047063
merlin,sub-150,"Parahippocampal Gyrus, anterior division",5,0.3217786673043818
merlin,sub-150,"Parahippocampal Gyrus, anterior division",6,0.3277819416727198
merlin,sub-150,"Parahippocampal Gyrus, anterior division",7,0.33352919364176925
merlin,sub-150,"Parahippocampal Gyrus, anterior division",8,0.33903020032770104
merlin,sub-150,"Parahippocampal Gyrus, posterior division",-3,-0.21412164034064285
merlin,sub-150,"Parahippocampal Gyrus, posterior division",-2,-0.2143353484756591
merlin,sub-150,"Parahippocampal Gyrus, posterior division",-1,-0.21415542130602166
merlin,sub-150,"Parahippocampal Gyrus, posterior division",0,-0.2134945202566302
merlin,sub-150,"Parahippocampal Gyrus, posterior division",1,-0.20978087747141438
merlin,sub-150,"Parahippocampal Gyrus, posterior division",2,-0.20585146764772927
merlin,sub-150,"Parahippocampal Gyrus, posterior division",3,-0.20173636846986662
merlin,sub-150,"Parahippocampal Gyrus, posterior division",4,-0.19746706527734537
merlin,sub-150,"Parahippocampal Gyrus, posterior division",5,-0.1931068330825692
merlin,sub-150,"Parahippocampal Gyrus, posterior division",6,-0.18857247658472762
merlin,sub-150,"Parahippocampal Gyrus, posterior division",7,-0.18395737724164823
merlin,sub-150,"Parahippocampal Gyrus, posterior division",8,-0.1792796777073972
merlin,sub-150,"Cingulate Gyrus, anterior division",-3,0.06588272431467
merlin,sub-150,"Cingulate Gyrus, anterior division",-2,0.060268820294749295
merlin,sub-150,"Cingulate Gyrus, anterior division",-1,0.05541543199914337
merlin,sub-150,"Cingulate Gyrus, anterior division",0,0.05183680554877152
merlin,sub-150,"Cingulate Gyrus, anterior division",1,0.051524601543074276
merlin,sub-150,"Cingulate Gyrus, anterior division",2,0.05122379185648149
merlin,sub-150,"Cingulate Gyrus, anterior division",3,0.050992779556519215
merlin,sub-150,"Cingulate Gyrus, anterior division",4,0.050669199435709786
merlin,sub-150,"Cingulate Gyrus, anterior division",5,0.05033454564513208
merlin,sub-150,"Cingulate Gyrus, anterior division",6,0.049974917197037665
merlin,sub-150,"Cingulate Gyrus, anterior division",7,0.04964957095312586
merlin,sub-150,"Cingulate Gyrus, anterior division",8,0.04930125547874327
merlin,sub-150,"Cingulate Gyrus, posterior division",-3,0.3521978428359338
merlin,sub-150,"Cingulate Gyrus, posterior division",-2,0.35001560840988033
merlin,sub-150,"Cingulate Gyrus, posterior division",-1,0.34750025797332257
merlin,sub-150,"Cingulate Gyrus, posterior division",0,0.3450118401329852
merlin,sub-150,"Cingulate Gyrus, posterior division",1,0.3423402950556559
merlin,sub-150,"Cingulate Gyrus, posterior division",2,0.3395628509424701
merlin,sub-150,"Cingulate Gyrus, posterior division",3,0.33668402491097593
merlin,sub-150,"Cingulate Gyrus, posterior division",4,0.3337100309465939
merlin,sub-150,"Cingulate Gyrus, posterior division",5,0.3306987992960706
merlin,sub-150,"Cingulate Gyrus, posterior division",6,0.32760844696033015
merlin,sub-150,"Cingulate Gyrus, posterior division",7,0.3244513555068478
merlin,sub-150,"Cingulate Gyrus, posterior division",8,0.3212635304823251
merlin,sub-151,"Superior Temporal Gyrus, anterior division",-3,0.058689308145680325
merlin,sub-151,"Superior Temporal Gyrus, anterior division",-2,0.05787962023593325
merlin,sub-151,"Superior Temporal Gyrus, anterior division",-1,0.05779154878869493
merlin,sub-151,"Superior Temporal Gyrus, anterior division",0,0.05763948874006497
merlin,sub-151,"Superior Temporal Gyrus, anterior division",1,0.05680906954018829
merlin,sub-151,"Superior Temporal Gyrus, anterior division",2,0.055955109639164974
merlin,sub-151,"Superior Temporal Gyrus, anterior division",3,0.05510328086066735
merlin,sub-151,"Superior Temporal Gyrus, anterior division",4,0.054228636535870345
merlin,sub-151,"Superior Temporal Gyrus, anterior division",5,0.053369277726203146
merlin,sub-151,"Superior Temporal Gyrus, anterior division",6,0.05251120043061493
merlin,sub-151,"Superior Temporal Gyrus, anterior division",7,0.051688997243959506
merlin,sub-151,"Superior Temporal Gyrus, anterior division",8,0.05090241539848642
merlin,sub-151,"Superior Temporal Gyrus, posterior division",-3,0.3114354280900525
merlin,sub-151,"Superior Temporal Gyrus, posterior division",-2,0.31090908742465184
merlin,sub-151,"Superior Temporal Gyrus, posterior division",-1,0.31054666806551734
merlin,sub-151,"Superior Temporal Gyrus, posterior division",0,0.3097282711409892
merlin,sub-151,"Superior Temporal Gyrus, posterior division",1,0.3095019431040305
merlin,sub-151,"Superior Temporal Gyrus, posterior division",2,0.30908353206722267
merlin,sub-151,"Superior Temporal Gyrus, posterior division",3,0.3084779894827057
merlin,sub-151,"Superior Temporal Gyrus, posterior division",4,0.30771133332126627
merlin,sub-151,"Superior Temporal Gyrus, posterior division",5,0.30685189216835307
merlin,sub-151,"Superior Temporal Gyrus, posterior division",6,0.3058290297759507
merlin,sub-151,"Superior Temporal Gyrus, posterior division",7,0.3046454374044602
merlin,sub-151,"Superior Temporal Gyrus, posterior division",8,0.30332770450344126
merlin,sub-151,"Middle Temporal Gyrus, anterior division",-3,0.25201320031882185
merlin,sub-151,"Middle Temporal Gyrus, anterior division",-2,0.2522901948950701
merlin,sub-151,"Middle Temporal Gyrus, anterior division",-1,0.2527396564719017
merlin,sub-151,"Middle Temporal Gyrus, anterior division",0,0.2530948569543799
merlin,sub-151,"Middle Temporal Gyrus, anterior division",1,0.25356750957955976
merlin,sub-151,"Middle Temporal Gyrus, anterior division",2,0.2538921672807796
merlin,sub-151,"Middle Temporal Gyrus, anterior division",3,0.25402625909882787
merlin,sub-151,"Middle Temporal Gyrus, anterior division",4,0.25402871903357094
merlin,sub-151,"Middle Temporal Gyrus, anterior division",5,0.25389117298360997
merlin,sub-151,"Middle Temporal Gyrus, anterior division",6,0.2536574763109935
merlin,sub-151,"Middle Temporal Gyrus, anterior division",7,0.25328071652050455
merlin,sub-151,"Middle Temporal Gyrus, anterior division",8,0.25280362451072913
merlin,sub-151,"Middle Temporal Gyrus, posterior division",-3,-0.35089721971424137
merlin,sub-151,"Middle Temporal Gyrus, posterior division",-2,-0.35021790527331764
merlin,sub-151,"Middle Temporal Gyrus, posterior division",-1,-0.34882915846305373
merlin,sub-151,"Middle Temporal Gyrus, posterior division",0,-0.3475153457203778
merlin,sub-151,"Middle Temporal Gyrus, posterior division",1,-0.3461217162944482
merlin,sub-151,"Middle Temporal Gyrus, posterior division",2,-0.3446507889386315
merlin,sub-151,"Middle Temporal Gyrus, posterior division",3,-0.3430935668051721
merlin,sub-151,"Middle Temporal Gyrus, posterior division",4,-0.34143562458235654
merlin,sub-151,"Middle Temporal Gyrus, posterior division",5,-0.33967259962086094
merlin,sub-151,"Middle Temporal Gyrus, posterior division",6,-0.33780785279245695
merlin,sub-151,"Middle Temporal Gyrus, posterior division",7,-0.3358438609319411
merlin,sub-151,"Middle Temporal Gyrus, posterior division",8,-0.3337470156379109
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",-3,0.1938826670511077
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",-2,0.19385527269364483
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",-1,0.1946701837132836
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",0,0.19585776909298783
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",1,0.19686410801623594
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",2,0.19804359162691185
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",3,0.1994018807489496
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",4,0.20103235919532642
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",5,0.2028636186395797
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",6,0.2049224273229076
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",7,0.20721217745611414
merlin,sub-151,"Inferior Frontal Gyrus, pars triangularis",8,0.20971966436017594
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",-3,-0.4736913331736773
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",-2,-0.4747780209354756
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",-1,-0.4751100638949026
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",0,-0.47457950691337975
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",1,-0.473942147702481
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",2,-0.47284694816164763
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",3,-0.47134704334735644
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",4,-0.4693764258278061
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",5,-0.4671335529312779
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",6,-0.4642992621352334
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",7,-0.4611813893453576
merlin,sub-151,"Inferior Frontal Gyrus, pars opercularis",8,-0.45753421349140816
merlin,sub-151,Angular Gyrus,-3,-0.6752540264920832
merlin,sub-151,Angular Gyrus,-2,-0.6745832118748382
merlin,sub-151,Angular Gyrus,-1,-0.6732241158962033
merlin,sub-151,Angular Gyrus,0,-0.6717277868902497
merlin,sub-151,Angular Gyrus,1,-0.6706597174597251
merlin,sub-151,Angular Gyrus,2,-0.6692794290901545
merlin,sub-151,Angular Gyrus,3,-0.6676112535125169
merlin,sub-151,Angular Gyrus,4,-0.665850749748067
merlin,sub-151,Angular Gyrus,5,-0.6637174541546587
merlin,sub-151,Angular Gyrus,6,-0.6613883880869968
merlin,sub-151,Angular Gyrus,7,-0.6585556167742463
merlin,sub-151,Angular Gyrus,8,-0.655527209831497
merlin,sub-151,"Supramarginal Gyrus, anterior division",-3,-0.6282606089038786
merlin,sub-151,"Supramarginal Gyrus, anterior division",-2,-0.6297426124981433
merlin,sub-151,"Supramarginal Gyrus, anterior division",-1,-0.6303532971145768
merlin,sub-151,"Supramarginal Gyrus, anterior division",0,-0.6303306954305995
merlin,sub-151,"Supramarginal Gyrus, anterior division",1,-0.6314423267698923
merlin,sub-151,"Supramarginal Gyrus, anterior division",2,-0.6320725358322314
merlin,sub-151,"Supramarginal Gyrus, anterior division",3,-0.6324739288308373
merlin,sub-151,"Supramarginal Gyrus, anterior division",4,-0.6325734676234708
merlin,sub-151,"Supramarginal Gyrus, anterior division",5,-0.6324576657840169
merlin,sub-151,"Supramarginal Gyrus, anterior division",6,-0.6316147634902307
merlin,sub-151,"Supramarginal Gyrus, anterior division",7,-0.630257061135499
